icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,fetch_time
3986e8,AFR88KN ,France,1764668078,1764668078,-1.6239,47.0947,1104.9,False,103.33,128.13,10.4,,1097.28,,False,0,2025-12-02 09:34:39+00:00
3986e1,AFR42SF ,France,1764668071,1764668071,11.0786,49.4953,,True,1.8,185.62,,,,,False,0,2025-12-02 09:34:39+00:00
3986e2,AFR53BQ ,France,1764668072,1764668078,-1.7455,48.0736,,True,0.0,101.25,,,,,False,0,2025-12-02 09:34:39+00:00
3986e3,AFR35XD ,France,1764668078,1764668078,9.1707,50.6046,9570.72,False,245.04,60.85,-7.48,,9616.44,1000,False,0,2025-12-02 09:34:39+00:00
407f56,HKS36A  ,United Kingdom,1764668078,1764668078,-0.5399,57.1156,792.48,False,63.53,275.11,0.0,,670.56,,False,0,2025-12-02 09:34:39+00:00
4d2244,RYR84FT ,Malta,1764668078,1764668078,-7.4617,39.4679,8839.2,False,264.6,64.18,6.83,,8862.06,1155,False,0,2025-12-02 09:34:39+00:00
4d2246,RYR448M ,Malta,1764668078,1764668078,12.6096,42.4407,8831.58,False,232.92,320.83,-3.58,,8823.96,4412,False,0,2025-12-02 09:34:39+00:00
4c0261,ASL32J  ,Serbia,1764668078,1764668078,18.0761,59.6135,1158.24,False,123.53,73.3,5.85,,1150.62,,False,0,2025-12-02 09:34:39+00:00
4d223a,RYR53PQ ,Malta,1764668078,1764668078,-7.9722,42.9645,9235.44,False,227.78,27.14,7.48,,9075.42,,False,0,2025-12-02 09:34:39+00:00
407f43,EAG11H  ,United Kingdom,1764668078,1764668078,-3.9021,53.7663,4274.82,False,138.15,304.99,0.0,,4076.7,4217,False,0,2025-12-02 09:34:39+00:00
407f42,EAG1KW  ,United Kingdom,1764668077,1764668078,-2.8186,53.149,4259.58,False,144.47,316.59,0.33,,4091.94,4217,False,0,2025-12-02 09:34:39+00:00
4d222d,RYR21KV ,Malta,1764668078,1764668078,0.3792,39.6412,11338.56,False,237.51,31.18,4.88,,11384.28,1000,False,0,2025-12-02 09:34:39+00:00
4d2240,RYR23DY ,Malta,1764668078,1764668079,8.2653,44.7254,3870.96,False,167.44,299.24,-8.78,,3924.3,1000,False,0,2025-12-02 09:34:39+00:00
4d2241,RYR4799 ,Malta,1764668078,1764668078,7.7002,47.5774,11879.58,False,218.35,147.51,0.0,,11856.72,5255,False,0,2025-12-02 09:34:39+00:00
4cabd4,EIN38A  ,Ireland,1764668078,1764668078,-2.9031,51.4401,7490.46,False,191.51,96.32,-5.85,,7269.48,1407,False,0,2025-12-02 09:34:39+00:00
3986aa,FHBVK   ,France,1764668078,1764668078,-0.8908,43.6833,800.1,False,58.58,7.06,0.0,,807.72,,False,0,2025-12-02 09:34:39+00:00
4d2216,RYR7NZ  ,Malta,1764668078,1764668078,7.8255,51.0585,11887.2,False,218.99,110.78,0.33,,11826.24,0507,False,0,2025-12-02 09:34:39+00:00
4d2211,RYR32SZ ,Malta,1764668074,1764668074,11.5571,38.5932,9799.32,False,213.76,288.52,11.38,,9357.36,,False,0,2025-12-02 09:34:39+00:00
485a32,KLM95P  ,Kingdom of the Netherlands,1764668075,1764668075,14.2498,50.1039,,True,11.32,78.75,,,,1000,False,0,2025-12-02 09:34:39+00:00
4d2212,RYR83VG ,Malta,1764668078,1764668078,10.3167,41.9577,10668.0,False,242.64,204.55,0.0,,10668.0,7423,False,0,2025-12-02 09:34:39+00:00
407f38,EXS6BH  ,United Kingdom,1764668078,1764668078,-2.2904,53.3675,,True,1.8,182.81,,,,,False,0,2025-12-02 09:34:39+00:00
4d2219,RYR68DK ,Malta,1764668078,1764668078,19.0108,50.0658,5402.58,False,191.42,278.5,11.7,,5425.44,1000,False,0,2025-12-02 09:34:39+00:00
407f35,,United Kingdom,1764668068,1764668070,-0.1658,51.155,,True,1.54,315.0,,,,,False,0,2025-12-02 09:34:39+00:00
485a35,KLM67E  ,Kingdom of the Netherlands,1764668077,1764668077,16.5,44.5792,12496.8,False,237.99,139.73,0.0,,12443.46,0173,False,0,2025-12-02 09:34:39+00:00
39262c,FGJRM   ,France,1764667979,1764667980,14.1445,51.3108,243.84,False,41.56,238.67,-2.93,,304.8,7744,False,0,2025-12-02 09:34:39+00:00
485a33,KLM31K  ,Kingdom of the Netherlands,1764668078,1764668078,7.2062,53.6826,11277.6,False,263.01,50.24,0.0,,11178.54,0175,False,0,2025-12-02 09:34:39+00:00
4d2210,RYR38XY ,Malta,1764668078,1764668078,-3.6144,45.661,11277.6,False,207.84,191.42,0.0,,11064.24,0560,False,0,2025-12-02 09:34:39+00:00
485a34,KLM77G  ,Kingdom of the Netherlands,1764668078,1764668078,2.7466,49.0883,12496.8,False,208.39,202.96,0.33,,12344.4,1000,False,0,2025-12-02 09:34:39+00:00
4d2223,RYR57SR ,Malta,1764668077,1764668078,-0.9184,38.9819,10972.8,False,245.5,52.58,0.0,,11041.38,5301,False,0,2025-12-02 09:34:39+00:00
4c0242,ASL4625 ,Serbia,1764668078,1764668078,15.2045,45.9404,5151.12,False,116.67,115.32,4.55,,5204.46,4166,False,0,2025-12-02 09:34:39+00:00
4d2221,RYR87GY ,Malta,1764668078,1764668078,11.4152,43.7881,11277.6,False,240.48,143.96,0.0,,11254.74,6456,False,0,2025-12-02 09:34:39+00:00
4d226b,RYR158E ,Malta,1764668078,1764668078,2.674,45.2791,11277.6,False,198.73,177.77,0.0,,11239.5,4121,False,0,2025-12-02 09:34:39+00:00
4d226d,RYR81   ,Malta,1764668078,1764668078,19.6747,50.1869,3238.5,False,157.39,38.63,9.75,,3276.6,1000,False,0,2025-12-02 09:34:39+00:00
407f8c,EXS26T  ,United Kingdom,1764668078,1764668078,-3.1162,48.4712,11887.2,False,200.74,204.53,0.0,,11628.12,0517,False,0,2025-12-02 09:34:39+00:00
40600d,EZY96LR ,United Kingdom,1764667807,1764667810,-0.1714,51.1598,,True,0.0,315.0,,,,7330,False,0,2025-12-02 09:34:39+00:00
4d225f,RYR89SM ,Malta,1764668077,1764668078,18.5281,45.3015,11582.4,False,222.31,271.46,0.0,,11521.44,5214,False,0,2025-12-02 09:34:39+00:00
ae0a54,DUKE60  ,United States,1764668077,1764668079,22.5789,46.4401,8229.6,False,143.6,110.77,0.0,,8275.32,7655,False,0,2025-12-02 09:34:39+00:00
ac947e,WDE24   ,United States,1764668078,1764668078,11.1173,53.1021,7010.4,False,181.29,26.64,0.33,,7025.64,3733,False,0,2025-12-02 09:34:39+00:00
406c60,GLSCW   ,United Kingdom,1764668078,1764668078,-1.7904,53.4205,6553.2,False,212.65,332.01,9.75,,6339.84,1467,False,0,2025-12-02 09:34:39+00:00
4d2275,RYR96FL ,Malta,1764668078,1764668078,13.5735,38.0306,9067.8,False,225.56,290.01,8.45,,9144.0,,False,0,2025-12-02 09:34:39+00:00
406016,EZY45CG ,United Kingdom,1764668078,1764668078,-9.3399,40.1357,10668.0,False,234.08,180.38,-0.33,,10614.66,1402,False,0,2025-12-02 09:34:39+00:00
4d2288,RYR97SG ,Malta,1764668078,1764668078,-5.6522,37.4185,1036.32,False,92.6,269.68,-4.88,,1135.38,4026,False,0,2025-12-02 09:34:39+00:00
4010a9,GDYNA   ,United Kingdom,1764668078,1764668078,0.062,52.4015,533.4,False,49.73,129.12,-0.33,,480.06,7000,False,0,2025-12-02 09:34:39+00:00
407f88,GGXVV   ,United Kingdom,1764668078,1764668078,-2.3173,52.7582,1143.0,False,53.29,282.83,-0.65,,1066.8,7000,False,0,2025-12-02 09:34:39+00:00
406c3b,VIR359  ,United Kingdom,1764668078,1764668078,-0.046,51.6529,2491.74,False,120.34,262.63,-4.23,,2423.16,3260,False,0,2025-12-02 09:34:39+00:00
4d2256,RYR94FR ,Malta,1764668078,1764668078,12.0878,41.763,3048.0,False,138.67,69.82,0.0,,3093.72,1000,False,0,2025-12-02 09:34:39+00:00
4d224a,FHM7140 ,Malta,1764668078,1764668078,11.7109,48.3289,1165.86,False,88.61,205.08,10.73,,1226.82,1000,False,0,2025-12-02 09:34:39+00:00
4cabdd,SAS745  ,Ireland,1764668078,1764668078,25.3523,54.7299,1226.82,False,100.69,21.58,6.83,,1287.78,6037,False,0,2025-12-02 09:34:39+00:00
4cabdb,SAS684  ,Ireland,1764668078,1764668078,10.9691,53.055,10972.8,False,242.13,19.74,-0.65,,10949.94,7531,False,0,2025-12-02 09:34:39+00:00
406c43,CFE14K  ,United Kingdom,1764668078,1764668078,0.1423,52.1416,6461.76,False,204.79,117.53,-12.68,,6286.5,5423,False,0,2025-12-02 09:34:39+00:00
407f79,EZY46UL ,United Kingdom,1764668078,1764668078,14.0146,46.5036,5836.92,False,179.03,338.6,15.28,,5890.26,4167,False,0,2025-12-02 09:34:39+00:00
4d2251,RYR62JD ,Malta,1764668078,1764668079,3.8184,41.1467,6233.16,False,181.67,277.65,-8.13,,6324.6,,False,0,2025-12-02 09:34:39+00:00
407f5f,EZY71YT ,United Kingdom,1764668079,1764668079,10.0377,47.8252,11277.6,False,224.38,125.29,-0.33,,11300.46,4736,False,0,2025-12-02 09:34:39+00:00
407f66,EZY85QE ,United Kingdom,1764668078,1764668078,0.951,49.5824,11643.36,False,214.44,139.09,2.6,,11422.38,7303,False,0,2025-12-02 09:34:39+00:00
4d224d,RYR31HV ,Malta,1764668078,1764668078,5.5769,43.22,11277.6,False,214.55,229.47,0.0,,11315.7,4057,False,0,2025-12-02 09:34:39+00:00
407f67,EZY16FB ,United Kingdom,1764668078,1764668079,13.2198,47.1897,10668.0,False,214.8,132.67,0.0,,10660.38,4732,False,0,2025-12-02 09:34:39+00:00
3c55c7,EWG7G   ,Germany,1764668079,1764668079,25.8798,44.2996,10668.0,False,246.39,118.97,0.0,,10660.38,7647,False,0,2025-12-02 09:34:39+00:00
407f62,EZY87VV ,United Kingdom,1764668078,1764668078,-8.5299,38.3062,11269.98,False,215.04,196.4,0.0,,11323.32,5411,False,0,2025-12-02 09:34:39+00:00
323232,09      ,Italy,1764668078,1764668078,27.9736,37.7649,4648.2,False,47.82,191.79,0.65,,4777.74,,False,0,2025-12-02 09:34:39+00:00
400a7d,BAW828Y ,United Kingdom,1764668078,1764668078,-6.0304,53.408,1021.08,False,80.06,275.16,-3.25,,922.02,6344,False,0,2025-12-02 09:34:39+00:00
400a7c,BAW866H ,United Kingdom,1764668078,1764668078,10.2888,49.9981,11285.22,False,229.83,110.3,0.0,,11277.6,5253,False,0,2025-12-02 09:34:39+00:00
3c929a,DBDTZ   ,Germany,1764668078,1764668078,8.7837,49.4191,1958.34,False,151.44,79.03,24.71,,1981.2,1000,False,0,2025-12-02 09:34:39+00:00
493295,NJE286N ,Portugal,1764668078,1764668078,14.8979,47.8446,6393.18,False,193.56,65.0,-9.1,,6408.42,1000,False,0,2025-12-02 09:34:39+00:00
493292,NJE577M ,Portugal,1764668078,1764668078,11.8769,48.3712,662.94,False,64.2,263.56,-3.58,,723.9,4646,False,0,2025-12-02 09:34:39+00:00
493291,NJE353M ,Portugal,1764668078,1764668079,-9.2398,38.5886,1196.34,False,95.28,30.86,-4.55,,1295.4,5741,False,0,2025-12-02 09:34:39+00:00
4071d7,EZY73QW ,United Kingdom,1764668073,1764668073,6.4859,43.5016,3040.38,False,153.99,111.77,-5.2,,3116.58,6333,False,0,2025-12-02 09:34:39+00:00
4071d1,ULR86L  ,United Kingdom,1764668077,1764668078,0.6462,57.0756,1508.76,False,66.65,275.31,0.98,,1371.6,,False,0,2025-12-02 09:34:39+00:00
406ae9,TOM1BC  ,United Kingdom,1764668078,1764668078,-4.1646,47.9625,11887.2,False,206.24,212.26,-0.33,,11612.88,0515,False,0,2025-12-02 09:34:39+00:00
406ae3,BAW422  ,United Kingdom,1764668078,1764668078,-4.0901,43.4221,11887.2,False,212.67,184.72,0.0,,11750.04,0550,False,0,2025-12-02 09:34:39+00:00
4d2180,LWG17D  ,Malta,1764668078,1764668078,13.8218,41.4022,7589.52,False,235.44,313.49,-4.88,,7612.38,,False,0,2025-12-02 09:34:39+00:00
300558,DLA1P   ,Italy,1764668078,1764668078,14.0694,50.0988,1775.46,False,131.09,306.06,10.4,,1844.04,,False,0,2025-12-02 09:34:39+00:00
30055b,DLA8XA  ,Italy,1764668078,1764668078,10.9804,46.8536,8503.92,False,213.06,15.55,-5.2,,8526.78,1000,False,0,2025-12-02 09:34:39+00:00
a9c52e,NCR881  ,United States,1764668078,1764668078,7.0709,49.7591,2049.78,False,124.57,213.03,7.8,,2065.02,4116,False,0,2025-12-02 09:34:39+00:00
48c2ab,RYR1242 ,Poland,1764668078,1764668078,21.9083,45.6898,11582.4,False,228.65,331.07,-0.33,,11521.44,6475,False,0,2025-12-02 09:34:39+00:00
71002a,SVA215  ,Saudi Arabia,1764668077,1764668077,23.5758,41.2332,12184.38,False,237.28,331.93,0.0,,12207.24,6446,False,0,2025-12-02 09:34:39+00:00
48c2ac,RYR14JG ,Poland,1764668078,1764668078,13.4658,50.8938,6827.52,False,185.46,108.43,-9.1,,6918.96,1152,False,0,2025-12-02 09:34:39+00:00
48c2b3,RYR62ZV ,Poland,1764668078,1764668079,-4.8912,36.84,11277.6,False,207.69,231.74,0.0,,11391.9,4025,False,0,2025-12-02 09:34:39+00:00
342397,VLG6PV  ,Spain,1764668078,1764668078,2.1509,41.3219,243.84,False,68.85,245.73,-3.9,,297.18,0265,False,0,2025-12-02 09:34:39+00:00
48c2b0,RYR62MG ,Poland,1764668077,1764668077,19.1044,43.4023,11887.2,False,235.4,133.85,0.0,,11856.72,0104,False,0,2025-12-02 09:34:39+00:00
407dc5,VIR188Q ,United Kingdom,1764668078,1764668078,-0.2746,51.4781,708.66,False,76.65,269.62,-4.23,,678.18,5173,False,0,2025-12-02 09:34:39+00:00
342396,VLG2123 ,Spain,1764668078,1764668078,-0.9406,39.2155,11292.84,False,209.18,232.59,0.65,,11353.8,0265,False,0,2025-12-02 09:34:39+00:00
407dc1,HLE98   ,United Kingdom,1764668039,1764668039,-1.3972,53.6557,,True,0.19,213.75,,,,,False,0,2025-12-02 09:34:39+00:00
48c2a8,RYR89KR ,Poland,1764668078,1764668078,11.2706,52.8406,11277.6,False,233.1,79.83,0.0,,11269.98,2020,False,0,2025-12-02 09:34:39+00:00
48c2a9,RYR88DG ,Poland,1764668078,1764668078,-5.9621,37.5185,1402.08,False,140.14,68.24,6.83,,1493.52,5306,False,0,2025-12-02 09:34:39+00:00
48c2a7,RYR34TK ,Poland,1764668077,1764668077,16.6789,49.1526,182.88,False,73.19,97.67,-3.25,,304.8,3374,False,0,2025-12-02 09:34:39+00:00
48c2a4,RYR22WM ,Poland,1764668078,1764668078,4.5164,39.9978,10972.8,False,239.03,59.9,0.0,,11064.24,1000,False,0,2025-12-02 09:34:39+00:00
a00639,N100RP  ,United States,1764668078,1764668078,4.2288,51.8404,12496.8,False,246.21,115.49,-0.65,,12329.16,5217,False,0,2025-12-02 09:34:39+00:00
48c2a3,RYR40WR ,Poland,1764668078,1764668078,-5.2002,36.5637,11277.6,False,202.59,238.29,-0.33,,11399.52,4051,False,0,2025-12-02 09:34:39+00:00
151ebf,SBI1211 ,Russian Federation,1764668079,1764668079,20.4893,56.1943,7505.7,False,221.99,177.21,-10.73,,7581.9,4352,False,0,2025-12-02 09:34:39+00:00
48c2a1,RYR3GB  ,Poland,1764668078,1764668078,9.9939,50.0476,11277.6,False,224.38,101.1,0.0,,11285.22,0553,False,0,2025-12-02 09:34:39+00:00
407db5,GHFAV   ,United Kingdom,1764668079,1764668079,-2.1245,52.6841,1325.88,False,71.32,26.57,0.0,,1219.2,0401,False,0,2025-12-02 09:34:39+00:00
4d20b1,WZZ50YF ,Malta,1764668078,1764668078,18.111,52.5003,10660.38,False,216.39,96.42,0.0,,10645.14,1000,False,0,2025-12-02 09:34:39+00:00
4cac54,RYR98FD ,Ireland,1764667863,1764667863,16.5568,48.1212,,True,1.03,115.31,,,,2234,False,0,2025-12-02 09:34:39+00:00
3cedb8,LUA523E ,Germany,1764668078,1764668078,11.1295,50.6836,12496.8,False,208.07,204.85,0.0,,12428.22,3520,False,0,2025-12-02 09:34:39+00:00
3dc727,PTO5517 ,Germany,1764668011,1764668012,12.248,53.9205,91.44,False,46.27,98.31,-2.6,,121.92,7741,False,0,2025-12-02 09:34:39+00:00
401d0f,GENTW   ,United Kingdom,1764668078,1764668078,-0.5462,51.7354,762.0,False,40.36,287.05,-0.33,,662.94,7000,False,0,2025-12-02 09:34:39+00:00
4cac24,RYR10FK ,Ireland,1764668078,1764668078,-4.5678,55.7967,1600.2,False,107.01,223.05,4.23,,1447.8,,False,0,2025-12-02 09:34:39+00:00
3924a8,FGJFI   ,France,1764668078,1764668078,4.7688,43.9889,4061.46,False,45.47,201.92,-1.3,,4114.8,,False,0,2025-12-02 09:34:39+00:00
343694,ANE37VA ,Spain,1764668078,1764668078,-2.7745,37.1735,5402.58,False,182.79,325.55,11.38,,5539.74,5070,False,0,2025-12-02 09:34:39+00:00
469596,SEH6UG  ,Greece,1764668078,1764668078,24.4843,38.9898,411.48,False,61.48,354.72,8.78,,510.54,,False,0,2025-12-02 09:34:39+00:00
4cac1e,RYR19SQ ,Ireland,1764668078,1764668078,2.4634,48.6682,11277.6,False,192.65,199.5,0.0,,11155.68,2133,False,0,2025-12-02 09:34:39+00:00
4cac1f,RYR5XG  ,Ireland,1764668075,1764668075,23.4063,42.69,,True,0.0,196.88,,,,4153,False,0,2025-12-02 09:34:39+00:00
4cac7b,SAS67C  ,Ireland,1764668068,1764668068,-2.2846,53.3685,,True,1.8,36.56,,,,2002,False,0,2025-12-02 09:34:39+00:00
4d20cf,VJT453  ,Malta,1764668078,1764668078,2.2398,48.3678,13106.4,False,263.11,31.73,0.98,,12969.24,1000,False,0,2025-12-02 09:34:39+00:00
4cac89,RYR26AY ,Ireland,1764668078,1764668078,6.0452,50.8028,7261.86,False,198.62,265.69,9.43,,7269.48,4101,False,0,2025-12-02 09:34:39+00:00
4cac84,RYR42WY ,Ireland,1764668078,1764668078,14.9339,40.9344,9829.8,False,210.2,266.91,7.15,,9822.18,,False,0,2025-12-02 09:34:39+00:00
4cac86,RYR91MD ,Ireland,1764668014,1764668014,13.4964,52.363,,True,0.0,247.5,,,,,False,0,2025-12-02 09:34:39+00:00
4d20d6,VJT827  ,Malta,1764668078,1764668078,1.6966,41.4116,13106.4,False,250.21,108.21,0.33,,13106.4,3133,False,0,2025-12-02 09:34:39+00:00
3911d3,RTO074  ,France,1764668032,1764668071,0.2019,48.2262,274.32,False,51.06,192.22,0.0,,266.7,,False,0,2025-12-02 09:34:39+00:00
4cac8e,SAS1553 ,Ireland,1764668060,1764668060,4.7229,52.3281,,True,9.26,129.38,,,,0730,False,0,2025-12-02 09:34:39+00:00
4cac8a,SAS106  ,Ireland,1764668078,1764668078,17.9167,58.8508,4434.84,False,205.45,26.63,-1.95,,4419.6,0262,False,0,2025-12-02 09:34:39+00:00
c04fbb,ACA879  ,Canada,1764668078,1764668078,1.3497,43.5539,2065.02,False,143.14,336.94,11.05,,2087.88,2331,False,0,2025-12-02 09:34:39+00:00
4d20e7,VJT474  ,Malta,1764667999,1764668008,13.5226,52.3715,,True,2.06,222.19,,,,,False,0,2025-12-02 09:34:39+00:00
4cac93,FXJ69N  ,Ireland,1764668077,1764668077,4.4757,50.9003,,True,4.63,154.69,,,,0731,False,0,2025-12-02 09:34:39+00:00
4d20db,AIZ335  ,Malta,1764668077,1764668078,20.4056,39.329,10378.44,False,211.91,304.62,0.33,,10416.54,2264,False,0,2025-12-02 09:34:39+00:00
49d034,ISR763  ,Czech Republic,1764668078,1764668078,24.5442,40.6853,10972.8,False,219.18,321.19,0.0,,11026.14,1154,False,0,2025-12-02 09:34:39+00:00
4b9e02,TKJ80D  ,Turkey,1764668078,1764668079,11.2133,47.641,10355.58,False,226.02,280.49,-0.33,,10370.82,3213,False,0,2025-12-02 09:34:39+00:00
4b9e03,TKJ6ER  ,Turkey,1764668077,1764668078,27.9083,41.7784,9944.1,False,199.71,332.71,5.53,,9997.44,3245,False,0,2025-12-02 09:34:39+00:00
400a26,BAW709  ,United Kingdom,1764668077,1764668078,6.7979,47.5925,8724.9,False,224.71,282.16,8.45,,8785.86,3017,False,0,2025-12-02 09:34:39+00:00
39c40f,AIA6410 ,France,1764668078,1764668078,0.7369,44.2182,8945.88,False,150.69,197.07,-9.1,,8953.5,1000,False,0,2025-12-02 09:34:39+00:00
400a0e,BAW301  ,United Kingdom,1764668078,1764668078,2.4514,48.9939,1348.74,False,103.56,295.29,4.55,,1333.5,,False,0,2025-12-02 09:34:39+00:00
4d20b6,9H1MA   ,Malta,1764668077,1764668077,15.4427,46.9944,,True,5.4,348.75,,,,,False,0,2025-12-02 09:34:39+00:00
71be09,KAL591  ,Republic of Korea,1764668078,1764668078,0.5564,43.4363,10058.4,False,218.9,229.38,0.0,,10043.16,1000,False,0,2025-12-02 09:34:39+00:00
407dd8,GKFCN   ,United Kingdom,1764667950,1764667954,-1.6152,52.1998,182.88,False,26.32,175.52,-2.28,,121.92,7000,False,0,2025-12-02 09:34:39+00:00
45ab23,FIN5DM  ,Denmark,1764667948,1764667950,19.2625,47.4345,,True,0.32,222.19,,,,2251,False,0,2025-12-02 09:34:39+00:00
4d20bc,WZZ919  ,Malta,1764668078,1764668078,18.6886,48.103,7741.92,False,208.85,313.8,7.8,,7741.92,1000,False,0,2025-12-02 09:34:39+00:00
4632b2,OHTFE   ,Finland,1764668078,1764668078,20.0229,50.6762,13716.0,False,221.51,151.11,0.0,,13616.94,6031,False,0,2025-12-02 09:34:39+00:00
45cf23,SRR931  ,Denmark,1764668078,1764668078,26.4052,45.0266,10668.0,False,239.68,137.96,0.0,,10614.66,4513,False,0,2025-12-02 09:34:39+00:00
39844a,POF75   ,France,1764668078,1764668078,0.3268,48.6492,6096.0,False,113.92,238.1,0.0,,6057.9,2072,False,0,2025-12-02 09:34:39+00:00
3d6298,DFJOY   ,Germany,1764668028,1764668031,10.4711,50.9953,,True,3.34,309.38,,,,7000,False,0,2025-12-02 09:34:39+00:00
4cc58a,ABD4344 ,Iceland,1764668078,1764668078,12.1059,48.8117,10668.0,False,243.88,116.02,0.0,,10652.76,7153,False,0,2025-12-02 09:34:39+00:00
48c12d,RYR660C ,Poland,1764668078,1764668078,2.9076,39.33,11582.4,False,235.8,70.1,0.0,,11658.6,5332,False,0,2025-12-02 09:34:39+00:00
48c12b,RYR53HX ,Poland,1764667842,1764667921,-0.4785,39.4903,,False,4.12,90.0,,,,1000,False,0,2025-12-02 09:34:39+00:00
460933,ONI92J  ,Finland,1764668078,1764668078,-9.4537,38.647,563.88,False,81.18,161.91,-0.98,,685.8,3257,False,0,2025-12-02 09:34:39+00:00
48c139,RYR808P ,Poland,1764668078,1764668078,19.3076,47.416,350.52,False,81.91,122.69,13.66,,434.34,,False,0,2025-12-02 09:34:39+00:00
48c135,RYR35HJ ,Poland,1764668078,1764668078,19.2941,51.5911,11277.6,False,217.81,38.58,0.0,,11224.26,1000,False,0,2025-12-02 09:34:39+00:00
06a24a,DEMA154 ,Qatar,1764668072,1764668077,21.4401,38.8874,8534.4,False,151.67,298.13,0.33,,8633.46,2312,False,0,2025-12-02 09:34:39+00:00
511391,FORUS13 ,Estonia,1764667948,1764667948,24.8827,59.4131,,True,4.37,174.38,,,,,False,0,2025-12-02 09:34:39+00:00
48c132,RYR67KK ,Poland,1764668077,1764668077,17.3921,48.6709,9547.86,False,213.13,118.24,-11.05,,9517.38,1000,False,0,2025-12-02 09:34:39+00:00
43f6c6,2REDY   ,United Kingdom,1764668078,1764668078,-1.453,50.7946,3962.4,False,154.22,22.97,0.0,,3848.1,,False,0,2025-12-02 09:34:39+00:00
3f4ba9,GAF163  ,Germany,1764668078,1764668078,9.4906,52.4615,243.84,False,74.91,300.09,-4.88,,274.32,0033,False,0,2025-12-02 09:34:39+00:00
48c128,RYR85FM ,Poland,1764668078,1764668078,4.8183,42.2408,10576.56,False,242.36,43.45,3.25,,10637.52,1000,False,0,2025-12-02 09:34:39+00:00
3aabeb,FMMCE   ,France,1764668078,1764668079,5.314,43.3227,2598.42,False,67.96,97.39,-0.33,,2667.0,,False,0,2025-12-02 09:34:39+00:00
48c124,RYR87ZF ,Poland,1764668079,1764668079,17.7653,49.4769,3360.42,False,169.52,225.25,11.38,,3398.52,,False,0,2025-12-02 09:34:39+00:00
48c122,RYR7303 ,Poland,1764668068,1764668076,17.802,42.7661,10972.8,False,248.7,26.41,0.0,,10942.32,6564,False,0,2025-12-02 09:34:39+00:00
48c123,RYR816F ,Poland,1764668078,1764668078,-0.3032,41.3518,10972.8,False,238.22,90.99,0.33,,10980.42,1000,False,0,2025-12-02 09:34:39+00:00
3aabfa,FMY8040 ,France,1764668078,1764668078,4.7283,44.9496,3848.1,False,80.59,308.26,5.85,,3886.2,1000,False,0,2025-12-02 09:34:39+00:00
489786,LOT5LP  ,Poland,1764668078,1764668078,20.8519,51.9375,3078.48,False,142.82,326.31,-5.2,,3131.82,1000,False,0,2025-12-02 09:34:39+00:00
a8c6d3,N665AG  ,United States,1764668078,1764668078,8.7247,53.5759,4884.42,False,98.99,28.56,4.88,,4876.8,7262,False,0,2025-12-02 09:34:39+00:00
407c88,LOG28RW ,United Kingdom,1764668078,1764668078,-1.9135,52.7676,6416.04,False,138.32,162.91,0.33,,6179.82,7624,False,0,2025-12-02 09:34:39+00:00
3c4dd6,DLH5LF  ,Germany,1764668078,1764668078,11.8992,48.0683,3352.8,False,166.98,45.62,-0.33,,3390.9,1000,False,0,2025-12-02 09:34:39+00:00
451d8c,ASL37R  ,Bulgaria,1764668078,1764668078,7.1871,51.2716,11277.6,False,220.18,124.43,-0.33,,11254.74,3151,False,0,2025-12-02 09:34:39+00:00
4d2117,AS1630  ,Malta,1764668077,1764668078,14.4863,35.9325,68.58,False,61.62,292.07,0.65,,144.78,,False,0,2025-12-02 09:34:39+00:00
4691c4,AEE4SR  ,Greece,1764667628,1764667956,24.987,36.9266,4701.54,False,136.06,135.61,-10.73,,4831.08,7457,False,0,2025-12-02 09:34:39+00:00
4691c2,AEE638  ,Greece,1764668078,1764668078,9.3715,48.3394,11574.78,False,230.27,315.27,0.0,,11582.4,3565,False,0,2025-12-02 09:34:39+00:00
4691c1,AEE4RO  ,Greece,1764668078,1764668078,19.8625,39.6062,10972.8,False,219.04,304.47,0.0,,11026.14,2067,False,0,2025-12-02 09:34:39+00:00
3c4dcb,DLH6MW  ,Germany,1764667994,1764667994,11.8255,48.3672,449.58,False,72.38,264.29,-3.58,,525.78,1000,False,0,2025-12-02 09:34:39+00:00
403faf,GEPTR   ,United Kingdom,1764668078,1764668078,-3.4004,56.4627,601.98,False,57.75,27.02,0.65,,472.44,,False,0,2025-12-02 09:34:39+00:00
710111,SVA035  ,Saudi Arabia,1764668078,1764668078,23.9999,40.9532,9753.6,False,240.37,317.78,0.0,,9852.66,5224,False,0,2025-12-02 09:34:39+00:00
4caaa8,ITY1731 ,Ireland,1764668078,1764668078,14.8386,38.9869,8900.16,False,225.94,144.83,-10.08,,8991.6,7053,False,0,2025-12-02 09:34:39+00:00
4d2127,VJT418  ,Malta,1764668058,1764668062,3.6128,48.4721,2499.36,False,138.61,314.25,-8.13,,2499.36,1000,False,0,2025-12-02 09:34:39+00:00
451d85,ASL44H  ,Bulgaria,1764668078,1764668078,14.9967,53.1078,11277.6,False,229.07,150.1,0.0,,11285.22,7637,False,0,2025-12-02 09:34:39+00:00
4d210c,VJT602  ,Malta,1764668069,1764668069,2.0725,41.2924,,True,11.83,64.69,,,,,False,0,2025-12-02 09:34:39+00:00
